0.001629,132,88
0.00144,161,60
0.0014415,220,65
0.0015,235,79
0.001542,137,77
0.001539,152,80
0.0015495,129,75
0.0014055,115,48
0.0014205,197,118
0.0015525,199,109
0.0015615,150,92
0.001443,133,113
0.002256,103,14
0.0014865,145,46
0.0015315,262,113
0.002214,105,12
0.0015045,210,74
0.001716,108,86
0.001416,153,68
0.0015495,199,148
0.001407,135,74
0.001536,232,91
0.001551,118,87
0.001629,150,104
0.0019635,105,37
0.0015405,184,121
0.0014325,164,77
0.00147,262,114
0.001533,229,94
0.0015555,151,37
0.0015465,131,100
0.0017535,140,96
0.0015705,119,50
0.001533,141,95
0.001488,223,85
0.001473,175,67
0.001617,104,14
0.0014835,237,102
0.0015435,162,62
0.0015,264,99
0.001404,306,116
0.002352,188,79
0.001938,117,57
0.0014595,132,76
0.0014025,228,109
0.0014955,141,57
0.0015135,183,68
0.0017235,113,26
0.001476,140,92
0.00153,337,106
0.0015735,166,89
0.001596,111,14
0.0023565,108,14
0.0014415,177,69
0.0015585,223,127
0.00701,103,20
0.001542,114,81
0.0014325,162,85
0.001437,132,87
0.00153,139,62
0.001446,122,55
0.001449,129,77
0.001404,207,87
0.0015375,187,78
0.001509,119,96
0.0015285,135,77
0.0014445,207,92
0.001548,221,51
0.001449,162,66
0.001545,118,60
0.005205,120,24
0.001572,239,139
0.001545,155,60
0.0015735,115,73
0.0015615,193,61
0.0021735,104,93
0.002658,105,17
0.001551,176,105
0.004419,106,13
0.001428,340,129
0.001548,133,61
0.001443,227,95
0.001764,103,15
0.0014055,173,109
0.001488,110,53
0.001575,118,70
0.001776,106,44
0.0014235,208,106
0.0015,121,91
0.0015945,223,98
0.0014655,129,109
0.0013875,141,57
0.001869,104,24
0.0013905,256,116
0.0015345,120,88
0.001449,144,89
0.0014685,125,51
0.001545,130,53
0.0014625,134,78
0.0014775,116,68
0.001464,159,71
0.001548,131,55
0.001443,118,71
0.0015615,127,66
0.004785,165,22
0.001758,106,12
0.001512,172,66
0.0015645,145,81
0.001404,255,118
0.001539,196,103
0.0014115,318,124
0.003078,105,22
0.0023115,111,16
0.001533,132,57
0.0014445,116,43
0.0014835,234,90
0.0015975,112,17
0.003216,104,16
0.0014415,205,87
0.0014055,183,80
0.001488,205,82
0.001413,142,52
0.001539,128,81
0.0016545,187,135
0.0016335,109,14
0.0014235,254,95
0.001494,304,125
0.0014925,159,68
0.001425,132,50
0.0015285,125,89
0.00153,156,76
0.001725,114,70
0.002034,105,16
0.0015315,126,68
0.001458,181,79
0.001422,127,49
0.0014115,259,100
0.0014475,268,102
0.0020805,108,11
0.001533,118,46
0.0014505,164,65
0.001566,119,75
0.0023655,102,124
0.0015555,152,52
0.0014535,118,46
0.0014265,152,70
0.0014925,190,70
0.001788,108,19
0.001413,133,52
0.0020955,107,16
0.0016215,109,75
0.001407,201,84
0.0014355,114,44
0.001431,155,63
0.002061,108,13
0.0015255,144,83
0.0015405,158,53
0.001545,186,88
0.0015375,238,90
0.0015375,167,64
