0.0023925,292,112
0.0023075,120,44
0.00257,132,74
0.002395,298,108
0.005055,142,20
0.00251,147,57
0.002525,140,49
0.0024975,117,47
0.0032775,111,13
0.0025225,283,128
0.0037,104,13
0.0026675,110,12
0.00253,156,58
0.00255,117,81
0.002525,168,62
0.00375,106,12
0.0040275,103,48
0.00259,160,109
0.0025175,133,42
0.00347,102,13
0.0028925,104,40
0.00254,116,41
0.002535,152,49
0.0034275,102,14
0.00252,185,63
0.0025325,144,55
0.002535,175,81
0.002545,136,49
0.00256,171,134
0.002545,182,67
0.0025125,348,133
0.0025325,185,77
0.0025325,308,108
0.0025225,117,45
0.00509,104,13
0.002545,131,54
0.00257,215,81
0.0044125,147,105
0.002545,121,45
0.00254,133,41
0.00254,167,73
0.00255,118,65
0.0025375,185,43
0.0033925,104,13
0.0026175,187,111
0.0025225,213,100
0.002535,131,55
0.0025325,398,153
0.0025675,120,55
0.0025625,117,73
0.00255,164,85
0.0033725,113,21
0.0025525,153,83
0.002605,166,108
0.0025125,214,81
0.0025575,184,41
0.0025175,147,55
0.0025075,186,67
0.00251,235,88
0.005015,453,45
0.003515,106,12
0.00322,201,150
0.002555,143,75
0.0024425,163,50
0.00254,178,87
0.003075,107,14
0.00259,180,54
0.0029775,118,26
0.0025125,226,87
0.0025625,153,88
0.005075,231,24
0.0025225,225,88
0.0025325,144,58
0.00256,120,45
0.003455,115,83
0.0025625,270,106
0.00461,115,16
0.0025375,205,94
0.00252,184,72
0.005045,155,18
0.002625,139,63
0.002565,197,33
0.0026175,109,64
0.0025475,195,89
0.002565,127,57
0.0025225,332,135
0.0037025,103,15
0.002635,193,116
0.00259,151,63
0.0034625,110,42
0.0036175,103,17
0.003495,106,14
0.0042,194,73
0.0025875,153,77
0.00256,128,48
0.0030225,108,46
